store_id,sku_id,category,avg_daily_demand,demand_std_dev,lead_time_days,service_level_target,target_doh,safety_stock,reorder_point,order_up_to_level,on_hand_units,moq_units,shelf_life_days,recommended_order_qty
ST001,SKU0049,BEVERAGES,7.43859649122807,5.109576246965975,4.0,0.95,28,16.80901004401415,46.56339600892643,225.08971179840012,0.0,24,656,240.0
ST001,SKU0050,SNACKS,8.105263157894736,5.677915269226133,4.0,0.93,21,16.758832826170902,49.17988545774985,186.96935914196035,0.0,24,635,192.0
ST001,SKU0051,GROCERY,12.385964912280702,8.278100165852653,4.0,0.96,21,28.98470931357702,78.52856896269984,289.08997247147175,0.0,12,11,108.99649122807018
ST001,SKU0052,SNACKS,8.263157894736842,4.998307984385007,4.0,0.93,21,14.75291615886342,47.80554773781079,188.27923194833713,0.0,12,292,192.0
ST001,SKU0053,DAIRY,8.155172413793103,4.266564105694133,4.0,0.98,7,17.524902768420326,50.14559242359274,74.61110966497205,0.0,12,18,84.0
ST001,SKU0054,BEVERAGES,7.12280701754386,4.301453971120016,4.0,0.95,28,14.150524331123142,42.64175240129858,213.5891208223512,0.0,6,668,216.0
ST001,SKU0055,GROCERY,12.228070175438596,7.238334318700207,4.0,0.96,21,25.344102141630025,74.25638284338442,282.1335758258405,0.0,12,18,176.0842105263158
ST001,SKU0056,HOMECARE,2.824561403508772,2.660040326074184,4.0,0.92,30,7.4750940228871965,18.773339636922284,92.21193612815034,0.0,6,442,96.0
ST001,SKU0057,BEVERAGES,7.105263157894737,5.553905352241261,4.0,0.95,28,18.270722724758464,46.691775356337416,217.2180911458111,0.0,24,648,240.0
ST001,SKU0058,SNACKS,7.771929824561403,5.519502901593744,4.0,0.93,21,16.2912657243619,47.37898502260751,179.50179204015137,0.0,24,217,192.0
ST001,SKU0059,PERSONALCARE,3.8135593220338984,3.21888059505371,7.0,0.94,30,13.241007847918917,39.9359231021562,127.64778750893588,0.0,12,571,132.0
ST001,SKU0060,GROCERY,14.280701754385966,8.547669661469378,4.0,0.96,21,29.92857243599837,87.05137945354224,329.82330927810364,0.0,12,11,125.67017543859652
ST001,SKU0061,DAIRY,9.578947368421053,4.84380078193123,4.0,0.98,7,19.89590115841767,58.21169063210188,86.94853273736504,0.0,6,15,90.0
ST001,SKU0062,GROCERY,13.771929824561404,9.023812830228,4.0,0.96,21,31.59572686293355,86.68344616117916,320.806253178723,0.0,48,8,88.14035087719299
ST001,SKU0063,PERSONALCARE,3.103448275862069,3.160555442925182,4.0,0.94,30,9.82789629383887,22.241689397287146,102.93134456970094,0.0,12,227,108.0
ST001,SKU0064,PERSONALCARE,3.508771929824561,3.2465520557395298,4.0,0.94,30,10.095306819495907,24.13039453879415,115.35846471423274,0.0,24,651,120.0
ST001,SKU0065,PERSONALCARE,3.5789473684210527,2.9334728834428887,4.0,0.94,30,9.121772359285794,23.437561832970005,116.49019341191737,0.0,12,259,120.0
ST001,SKU0066,SNACKS,7.982456140350878,6.174519148629469,4.0,0.93,21,18.224599925735728,50.15442448713924,185.85617887310417,0.0,12,413,192.0
ST001,SKU0067,BEVERAGES,6.775862068965517,4.0697562470577795,4.0,0.95,28,13.3883066475628,40.491754923424864,203.11244457859726,0.0,24,595,216.0
ST001,SKU0068,SNACKS,7.245614035087719,4.5523961577330185,4.0,0.93,21,13.43677081259944,42.41922695295032,165.59466554944154,0.0,24,608,168.0
ST001,SKU0069,GROCERY,11.982456140350877,9.008906759563352,4.0,0.96,21,31.543535162354154,79.47335972375765,283.1751141097226,0.0,24,12,115.03157894736843
ST001,SKU0070,PERSONALCARE,3.719298245614035,3.7737551682873427,4.0,0.94,30,11.734669776253131,26.61186275870927,123.31361714467418,0.0,48,414,144.0
ST001,SKU0071,GROCERY,13.87719298245614,10.486505231961212,4.0,0.96,21,36.717157291414985,92.22592922123954,328.13820992299395,0.0,24,21,233.13684210526316
ST001,SKU0072,SNACKS,7.327586206896552,4.695604256593953,4.0,0.93,21,13.859461267522564,43.16980609510877,167.73877161235015,0.0,24,585,168.0
ST001,SKU0073,DAIRY,9.24561403508772,4.878087673296875,4.0,0.98,7,20.036734489999958,57.019190630350835,84.75603273561399,0.0,12,9,66.56842105263158
ST001,SKU0074,GROCERY,10.543859649122806,6.068272805098063,4.0,0.96,21,21.24728135288702,63.42271994937825,242.66833398446596,0.0,6,10,84.35087719298245
ST001,SKU0075,SNACKS,8.052631578947368,5.597898370407731,4.0,0.93,21,16.522656383413064,48.73318269920254,185.6279195413078,0.0,6,316,186.0
ST001,SKU0076,HOMECARE,3.103448275862069,2.4111557625571947,4.0,0.92,30,6.7756927788916,19.189485882339877,99.87914105475366,0.0,6,457,102.0
ST001,SKU0077,GROCERY,13.789473684210526,8.589314046504162,4.0,0.96,21,30.074384925650886,85.23227966249299,319.6533322940719,0.0,48,9,99.28421052631579
ST001,SKU0078,DAIRY,10.035087719298245,7.646112252736918,4.0,0.98,7,31.40638941925415,71.54674029644713,101.65200345434187,0.0,12,9,72.25263157894736
ST001,SKU0079,PERSONALCARE,4.228070175438597,2.9762005012362485,4.0,0.94,30,9.254635903096078,26.166916604850464,136.096741166254,0.0,24,624,144.0
ST001,SKU0080,BEVERAGES,6.2631578947368425,4.125384466020252,4.0,0.95,28,13.571307203005349,38.62393878195272,188.93972825563694,0.0,48,690,192.0
ST001,SKU0081,PERSONALCARE,3.6666666666666665,2.694792155603983,4.0,0.94,30,8.379583372919617,23.046250039586283,118.37958337291961,0.0,48,363,144.0
ST001,SKU0082,GROCERY,13.379310344827585,8.650783528466214,4.0,0.96,21,30.28961245740699,83.80685383671732,311.2551296987863,0.0,6,17,181.9586206896552
ST001,SKU0083,HOMECARE,3.6842105263157894,2.8167730697228324,4.0,0.92,30,7.915535464227228,22.652377569490387,118.44185125370092,0.0,6,474,120.0
ST001,SKU0084,HOMECARE,3.6842105263157894,2.5784678087192603,4.0,0.92,30,7.245863574410662,21.98270567967382,117.77217936388435,0.0,6,711,120.0
ST001,SKU0085,GROCERY,14.052631578947368,7.18734267562373,2.0,0.96,21,17.79473913461339,45.90000229250813,312.90000229250813,0.0,24,8,89.93684210526317
ST001,SKU0086,PERSONALCARE,2.9649122807017543,2.219756359544747,4.0,0.94,30,6.902437148517224,18.762086271324243,95.84980556956985,0.0,24,339,96.0
ST001,SKU0087,HOMECARE,2.9649122807017543,2.0612488610470883,4.0,0.92,30,5.792404306755772,17.65205342956279,94.7397727278084,0.0,24,357,96.0
ST001,SKU0088,DAIRY,9.189655172413794,6.837607298113748,4.0,0.98,7,28.085457079658617,64.8440777693138,92.41304328655517,0.0,12,19,96.0
ST001,SKU0089,BEVERAGES,7.2631578947368425,5.838683547162817,4.0,0.95,28,19.207559618345293,48.26019119729266,222.5759806709769,0.0,6,338,228.0
ST001,SKU0090,BEVERAGES,7.964912280701754,5.385048455415041,4.0,0.95,28,17.715232966397707,49.57488208920472,240.73277682604683,0.0,12,416,252.0
ST002,SKU0001,PERSONALCARE,2.824561403508772,2.079859258781914,4.0,0.94,30,6.467420512063808,17.765666126098896,91.20426261732696,0.0,12,510,96.0
ST002,SKU0002,HOMECARE,3.189655172413793,2.5023280146781217,4.0,0.92,30,7.031899855980589,19.79052054563576,102.72155502839438,0.0,12,536,108.0
ST002,SKU0003,SNACKS,7.842105263157895,5.502562629241196,4.0,0.93,21,16.241265120456294,47.60968617308787,180.92547564677207,0.0,48,396,192.0
ST002,SKU0004,SNACKS,7.350877192982456,4.730188866926137,4.0,0.93,21,13.961540582805185,43.36504935473501,168.32996163543677,0.0,24,420,192.0
ST002,SKU0005,BEVERAGES,6.7894736842105265,5.2567536224000975,4.0,0.95,28,17.29318052359018,44.45107526043229,207.39844368148493,0.0,12,373,216.0
ST002,SKU0006,DAIRY,9.912280701754385,6.767254934489384,4.0,0.98,7,27.796484899350794,67.44560770636834,97.1824498116315,0.0,24,21,120.0
ST002,SKU0007,DAIRY,8.24561403508772,5.57827642913109,4.0,0.98,7,22.912758279062295,55.89521441941317,80.63205652467633,0.0,6,8,52.771929824561404
ST002,SKU0008,BEVERAGES,6.068965517241379,3.7736950525535677,4.0,0.95,28,12.414351988403125,36.69021405736864,182.34538647116173,0.0,12,507,192.0
ST002,SKU0009,HOMECARE,3.824561403508772,2.8730447203119347,4.0,0.92,30,8.073666856016086,23.37191247005117,122.81050896127924,0.0,12,585,132.0
ST002,SKU0010,HOMECARE,2.3684210526315788,1.643510821244835,4.0,0.92,30,4.618500627984493,14.092184838510807,75.67113220693186,0.0,12,703,84.0
ST002,SKU0011,BEVERAGES,6.775862068965517,4.34496322011476,4.0,0.95,28,14.293657023153022,41.39710529901509,204.0177949541875,0.0,6,295,210.0
ST002,SKU0012,DAIRY,8.210526315789474,4.963210518063538,4.0,0.98,7,20.38637638941879,53.22848165257669,77.86006059994511,0.0,12,18,84.0
ST002,SKU0013,BEVERAGES,6.894736842105263,4.569636631874401,4.0,0.95,28,15.032766775577835,42.61171414399889,208.0853983545252,0.0,6,569,210.0
ST002,SKU0014,SNACKS,7.0,4.131758532565592,4.0,0.93,21,12.195224345926077,40.19522434592608,159.19522434592608,0.0,12,238,168.0
ST002,SKU0015,BEVERAGES,6.649122807017544,4.6425486691432125,4.0,0.95,28,15.272626033477886,41.86911726154806,201.4480646299691,0.0,12,548,204.0
ST002,SKU0016,SNACKS,7.655172413793103,4.442820836731526,4.0,0.93,21,13.113350261311728,43.73403991648414,173.8719709509669,0.0,24,667,192.0
ST002,SKU0017,BEVERAGES,5.368421052631579,4.029496507662359,4.0,0.95,28,13.255863890833444,34.72954810135976,163.57165336451766,0.0,6,402,168.0
ST002,SKU0018,HOMECARE,3.210526315789474,2.2814221919769944,4.0,0.92,30,6.411122878012277,19.253228141170172,102.7269123516965,0.0,12,527,108.0
ST002,SKU0019,GROCERY,12.947368421052632,8.131554614655663,4.0,0.96,21,28.47159880300794,80.26107248721847,300.3663356451132,0.0,24,19,196.8
ST002,SKU0020,BEVERAGES,6.9298245614035086,5.10202918007982,4.0,0.95,28,16.784182403333077,44.50348064894711,210.81927012263134,0.0,6,304,216.0
ST002,SKU0021,DAIRY,7.666666666666667,4.800793585191832,4.0,0.98,7,19.719249191511935,50.385915858178606,73.3859158581786,0.0,48,12,73.60000000000001
ST002,SKU0022,SNACKS,8.052631578947368,5.491620410847977,4.0,0.93,21,16.208968264990116,48.419494580779585,185.31423142288486,0.0,48,254,192.0
ST002,SKU0023,DAIRY,9.31578947368421,5.23435729011705,4.0,0.98,7,21.50011116487126,58.763269059608106,86.71063748066074,0.0,12,9,67.07368421052632
ST002,SKU0024,BEVERAGES,7.052631578947368,4.782486847982733,4.0,0.95,28,15.732981675504226,43.9435079912937,213.20666588603052,0.0,12,491,216.0
ST002,SKU0025,BEVERAGES,5.068965517241379,3.232847145390074,4.0,0.95,28,10.635120704949152,30.910982773914668,152.56615518770775,0.0,6,565,156.0
ST002,SKU0026,HOMECARE,2.0526315789473686,1.5632047282926156,4.0,0.92,30,4.392829013331002,12.603355329120475,65.97177638175205,0.0,12,472,72.0
ST002,SKU0027,HOMECARE,3.210526315789474,2.7886046312580204,4.0,0.92,30,7.83637812065675,20.678483383814644,104.15216759434097,0.0,24,347,120.0
ST002,SKU0028,PERSONALCARE,3.293103448275862,2.2711664882128044,4.0,0.94,30,7.0622993696130685,20.234713162716517,105.85540281788893,0.0,6,514,108.0
ST002,SKU0029,SNACKS,8.12280701754386,4.702089867580905,4.0,0.93,21,13.878604080536173,46.36983215071161,184.45755144895722,0.0,24,341,192.0
ST002,SKU0030,HOMECARE,2.6379310344827585,1.9708247081483512,4.0,0.92,30,5.538299495549562,16.090023633480595,84.67623053003231,0.0,24,273,96.0
ST002,SKU0031,BEVERAGES,7.140350877192983,5.086531924361024,4.0,0.95,28,16.733200968779364,45.294604477551296,216.66302553018286,0.0,24,587,240.0
ST002,SKU0032,SNACKS,7.526315789473684,4.855428711239081,4.0,0.93,21,14.33119626002038,44.43645941791512,172.38382783896776,0.0,12,576,180.0
ST002,SKU0033,GROCERY,12.46551724137931,8.381716771852718,4.0,0.96,21,29.347509611326497,79.20957857684374,291.123371680292,0.0,6,20,199.44827586206895
ST002,SKU0034,PERSONALCARE,3.175438596491228,2.6330509667463162,4.0,0.94,30,8.187596232649781,20.889350618614692,103.45075412738663,0.0,12,580,108.0
ST002,SKU0035,HOMECARE,2.807017543859649,2.3409292758831306,4.0,0.92,30,6.578346300479219,17.806416475917814,90.78887261626869,0.0,6,271,96.0
ST002,SKU0036,GROCERY,12.60344827586207,7.223110218882154,4.0,0.96,21,25.29079690263239,75.70459000608066,289.9632106957358,0.0,12,21,211.73793103448278
ST002,SKU0037,DAIRY,9.894736842105264,6.718004089561752,4.0,0.98,7,27.594187161115155,67.17313452953621,96.85734505585201,0.0,24,8,63.32631578947369
ST002,SKU0038,GROCERY,11.672413793103448,6.676452285759027,4.0,0.96,21,23.376744044116073,70.06639921652987,268.4974336992885,0.0,12,15,140.0689655172414
ST002,SKU0039,HOMECARE,3.3684210526315788,2.991843548641685,4.0,0.92,30,8.407508566184562,21.881192776710876,109.46014014513193,0.0,6,296,114.0
ST002,SKU0040,BEVERAGES,5.56140350877193,3.964203864674691,4.0,0.95,28,13.041070209570417,35.28668424465813,168.76036845518445,0.0,48,307,192.0
ST002,SKU0041,PERSONALCARE,3.7719298245614037,2.4857992668329976,4.0,0.94,30,7.729710123080325,22.81742942132594,120.88760485992243,0.0,12,492,132.0
ST002,SKU0042,SNACKS,7.298245614035087,4.415738541531633,4.0,0.93,21,13.033414644754725,42.22639710089507,166.29657253949154,0.0,12,248,168.0
ST002,SKU0043,PERSONALCARE,3.754385964912281,3.4292892941040494,4.0,0.94,30,10.663536885413318,25.68108074506244,123.29511583278175,0.0,24,344,144.0
ST002,SKU0044,GROCERY,13.771929824561404,9.464251430400854,4.0,0.96,21,33.137866308062385,88.225585606308,322.34839262385185,0.0,24,15,165.26315789473685
ST002,SKU0045,BEVERAGES,6.4035087719298245,4.152708449755615,4.0,0.95,28,13.661195110505096,39.27523019822439,192.9594407245402,0.0,24,424,216.0
ST002,SKU0046,BEVERAGES,6.982456140350878,4.458103488793411,4.0,0.95,28,14.665855385733707,42.595679947137214,210.17462731555827,0.0,24,375,216.0
ST002,SKU0047,DAIRY,8.224137931034482,4.956098860037582,4.0,0.98,7,20.357165269571606,53.25371699370953,77.92613078681298,0.0,6,9,59.213793103448275
ST002,SKU0048,GROCERY,14.087719298245615,7.7719291173758,4.0,0.96,21,27.212416105097958,83.56329329808042,323.0545213682559,0.0,48,9,101.43157894736842
ST002,SKU0049,BEVERAGES,5.56140350877193,3.6743198780748587,4.0,0.95,28,12.087436756062646,34.33305079115036,167.80673500167669,0.0,24,656,168.0
ST002,SKU0050,SNACKS,9.56140350877193,5.757037754720146,4.0,0.93,21,16.992369334609503,55.23798336969722,217.78184301882,0.0,24,635,240.0
ST002,SKU0051,GROCERY,11.192982456140351,6.725321544334271,4.0,0.96,21,23.547853504716272,68.31978332927767,258.60048508366367,0.0,12,11,98.4982456140351
ST002,SKU0052,SNACKS,6.551724137931035,4.527391928798632,4.0,0.93,21,13.362968779143628,39.56986533086777,150.94917567569536,0.0,12,292,156.0
ST002,SKU0053,DAIRY,7.456140350877193,4.732373971752581,4.0,0.98,7,19.438215778378506,49.26277718188727,71.63119823451885,0.0,12,18,72.0
ST002,SKU0054,BEVERAGES,6.333333333333333,4.465476031788346,4.0,0.95,28,14.690108893903856,40.02344222723719,192.02344222723718,0.0,6,668,198.0
ST002,SKU0055,GROCERY,11.10344827586207,7.4473347526702645,3.0,0.96,21,22.582383546390705,55.89272837397691,255.75479733949416,0.0,12,18,159.8896551724138
ST002,SKU0056,HOMECARE,3.1551724137931036,2.214796526537481,4.0,0.92,30,6.223895222620747,18.84458487779316,100.87906763641385,0.0,6,442,102.0
ST002,SKU0057,BEVERAGES,6.0,3.4691623944834644,4.0,0.95,28,11.41252869409956,35.412528694099564,179.41252869409956,0.0,24,648,192.0
ST002,SKU0058,SNACKS,7.56140350877193,5.8371273018364604,4.0,0.93,21,17.22876020477988,47.4743742398676,176.0182338889904,0.0,24,217,192.0
ST002,SKU0059,PERSONALCARE,2.9298245614035086,2.404308997276757,4.0,0.94,30,7.47631228443508,19.195610530049116,95.37104912654034,0.0,12,571,96.0
ST002,SKU0060,GROCERY,13.701754385964913,7.959641306259396,4.0,0.96,21,27.869666334063492,82.67668387792314,315.60650843932666,0.0,12,11,120.57543859649124
ST002,SKU0061,DAIRY,8.017543859649123,5.149518798844133,4.0,0.98,7,21.15163724680846,53.221812685404956,77.27444426435233,0.0,6,15,78.0
ST002,SKU0062,GROCERY,10.859649122807017,6.286148595157531,4.0,0.96,21,22.01014557472736,65.44874206595543,250.06277715367474,0.0,48,8,69.50175438596492
ST002,SKU0063,PERSONALCARE,3.4310344827586206,2.485834033256312,4.0,0.94,30,7.729818230914221,21.453956161948703,110.66085271367284,0.0,12,227,120.0
ST002,SKU0064,PERSONALCARE,3.824561403508772,3.3118985007391153,4.0,0.94,30,10.298504673868168,25.596750287903255,125.03534677913132,0.0,24,651,144.0
ST002,SKU0065,PERSONALCARE,3.5789473684210527,2.896718392182613,4.0,0.94,30,9.007482534297159,23.32327200798137,116.37590358692873,0.0,12,259,120.0
ST002,SKU0066,SNACKS,7.052631578947368,4.760030959651639,4.0,0.93,21,14.049621968217956,42.26014828400743,162.1548851261127,0.0,12,413,168.0
ST002,SKU0067,BEVERAGES,5.5964912280701755,3.5499479328314854,4.0,0.95,28,11.6782894656135,34.0642543778942,168.3800438515784,0.0,24,595,192.0
ST002,SKU0068,SNACKS,6.771929824561403,4.751005697517591,4.0,0.93,21,14.022983166449173,41.11070246469478,156.23350948223865,0.0,24,608,168.0
ST002,SKU0069,GROCERY,11.964912280701755,7.511811918288381,4.0,0.96,21,26.301648990427015,74.16129811323404,277.5648068851639,0.0,24,12,114.86315789473687
ST002,SKU0070,PERSONALCARE,3.4210526315789473,2.7642317999055406,4.0,0.94,30,8.595509223676135,22.279719749991926,111.22708817104456,0.0,48,414,144.0
ST002,SKU0071,GROCERY,11.517241379310345,8.425611288793037,4.0,0.96,21,29.501200650150018,75.57016616739139,271.36326961566726,0.0,24,21,193.48965517241382
ST002,SKU0072,SNACKS,6.508771929824562,3.751774851499068,4.0,0.93,21,11.073671331181133,37.10875905047938,147.75788185749693,0.0,24,585,168.0
ST002,SKU0073,DAIRY,9.578947368421053,5.984943514535493,4.0,0.98,7,24.58314244634052,62.89893192002474,91.63577402528789,0.0,12,9,68.96842105263158
ST002,SKU0074,GROCERY,11.736842105263158,7.291203887928135,4.0,0.96,21,25.529218178510895,72.47658659956352,272.0029023890372,0.0,6,10,93.89473684210526
ST002,SKU0075,SNACKS,8.035087719298245,5.021258067601549,4.0,0.93,21,14.820655212677295,46.961006089870274,183.55749731794043,0.0,6,316,186.0
ST002,SKU0076,HOMECARE,3.0172413793103448,2.5511702117823853,4.0,0.92,30,7.169153420169065,19.238118937410444,97.68639479947942,0.0,6,457,102.0
ST002,SKU0077,GROCERY,11.649122807017545,7.320448922783199,4.0,0.96,21,25.631615928858988,72.22810715692917,270.26319487622743,0.0,48,9,83.87368421052632
ST002,SKU0078,DAIRY,7.2631578947368425,4.820070819683765,4.0,0.98,7,19.798430390187534,48.8510619691349,70.64053565334544,0.0,12,9,52.294736842105266
ST002,SKU0079,PERSONALCARE,3.192982456140351,2.4233875087455283,4.0,0.94,30,7.535637816146798,20.3075676407082,103.32511150035734,0.0,24,624,120.0
ST002,SKU0080,BEVERAGES,7.298245614035087,4.8512329518259785,4.0,0.95,28,15.959136231994915,45.15211868813526,220.31001342497734,0.0,48,690,240.0
ST002,SKU0081,PERSONALCARE,3.5517241379310347,2.722050399736453,4.0,0.94,30,8.464344169344095,22.671240721068234,115.01606830727513,0.0,48,363,144.0
